"root_4dpicontrol"	"root_4dpimycorrhized"	"root_28dpicontrol"	"root_28dpimycorrhized"	"WT_root_tip_3w_uninocul"	"WT_root_3w_uninocul"	"WT_root_3w_5mM_nitrate"	"WT_root_6w_5mM_nitrate"	"har1_root_3w_uninocul"	"har1_root_3w_inocul3"	"WT_root_3w_nodC_inocul1"	"WT_root_3w_inocul1"	"WT_root_3w_inocul3"	"WT_nodule_3w_inocul14"	"WT_nodule_3w_inocul21"	"WT_root_nodule_3w_inocul7"	"WT_root_nodule_3w_inocul21"	"WT_rootSZ_3w_uninocul"	"WT_rootSZ_3w_Nod_inocul1"	"WT_rootSZ_3w_inocul1"	"nfr5_rootSZ_3w_uninocul"	"nfr5_rootSZ_3w_inocul1"	"nfr1_rootSZ_3w_uninocul"	"nfr1_rootSZ_3w_inocul1"	"nup133_rootSZ_3w_uninocul"	"nup133_rootSZ_3w_inocul1"	"cyclops_root_3w_uninocul_mean"	"cyclops_root_nodule_3w_inocul21_mean"	"nin_rootSZ_3w_uninocul"	"nin_rootSZ_3w_inocul1"	"sen1_root_3w_uninocul"	"sen1_nodule_3w_inocul21"	"sst1_root_3w_uninocul"	"sst1_nodule_3w_inocul21"	"cyclops_root_3w_inocul_mean"	"Root"	"Root0h"	"Nod21"
"gi7780036_at"	3.06729450806562	3.02396495416636	3.02553376479078	3.04598327494287	4.71076367450563	4.50195403620015	4.47778557740542	4.20482992339718	4.42405350304203	4.45790143791904	4.4534724951219	4.52042678065988	4.79030445007624	5.05108601970474	5.01291935031942	4.52609342830128	4.47317817932935	4.25769139891012	4.52218415097327	4.43622476842738	4.28692168380866	4.43792481030269	4.10588603577698	4.36589598241799	4.30411914579736	4.37682060679643	4.20949301931102	4.56226059729196	4.37765961310052	4.35894094903455	4.51046052583574	5.06933178375019	4.54881145231871	4.94606121677102	4.54110088808141	5.05656422598466	4.69593368163495	5.56011608650999
"gi7781673_at"	4.54690315786235	4.57080645856013	4.6346027666718	4.42179527461094	6.52630157588538	6.19219683158258	6.37770945827447	6.17490214756013	6.20452947934044	6.66943463606808	6.25729012201535	6.29739473039755	6.69851093460523	6.17161082302641	6.21374572668655	6.02298017138792	6.33230757503206	6.11116130598297	5.9558347787879	6.24498986290827	6.21137086422921	6.06830058043096	6.33275906638318	6.29408818631644	5.9658184801244	6.15221979723724	6.30376483913914	6.56711677551151	6.15178543768717	6.14426717586541	6.40417832005206	6.19599799978098	6.50994728024416	6.12529152104404	6.65699127062096	6.83100921473682	6.62285466801073	7.18310410870003
"Ljwgs_000355.0.1_s_at"	5.21741095265431	5.48022216984565	5.62658820632472	5.22799146411285	6.07778902156741	6.28858691937911	5.95555235475873	6.00306944899731	5.38956932289151	5.98987077773202	6.05479374355713	6.2987341501949	5.88740596134928	5.27056583021719	5.11339643430304	5.82861615157753	6.39389839893075	5.69968074070178	5.70030644024255	5.59711740473366	6.18761298711493	5.98517983964084	5.75225830371324	5.90108021536941	6.26443772216629	6.1520473535285	5.75636543706433	5.96464047707524	6.42912898114951	6.47702005406013	5.87686986075974	5.42971836649672	5.61308430980858	5.45762614903292	5.82681983031284	5.86823702962173	6.22618878269498	3.47207203703824
"Ljwgs_000592.0.1_at"	3.19050927161529	3.23914109022892	3.26800497919302	3.30549012303247	3.49766446774983	3.52049038785014	3.67390286275016	3.45565400079145	3.87309089062635	3.88345273442856	3.49477575973283	3.69037084144278	3.35550940074274	3.31030210846635	3.28136224187964	3.41590863852785	3.32683296637329	4.0381445125339	5.35749623788837	3.6918375745583	3.73937292873091	3.58998410526448	3.78948015982792	3.82127082215731	3.57386975669745	3.58769077976777	3.89398529974115	3.53944223180564	4.15607602224746	3.85320886869406	3.60676877633006	3.35892989848192	3.56636147629061	3.23139315518693	3.47782194644338	3.04639687035262	2.93601942344737	2.88772938100234
"Ljwgs_002163.1_at"	4.6942244748116	4.64963673105836	4.75112162947232	4.60402452997479	5.25087978722316	5.21129871680469	5.08147889636842	4.69709281633843	4.76469212900498	4.7185970807581	4.96501709392575	4.9221755960686	5.13656285069405	4.38809443826282	4.5456048779007	4.49782436758695	4.71840065218604	4.46832702980914	5.00315404588159	4.91038024187055	4.62822242951824	4.52880088973642	4.66265576852475	4.64834461137189	4.7962615090562	5.08290634204204	4.70715802054566	5.07673509580078	4.95647473513682	4.97309263888255	5.08115588691137	4.67944243036268	5.12046381334359	4.67668121758021	5.05452457966598	5.8800636025143	5.98836223992546	5.08140436498446
"Ljwgs_002348.1_at"	5.40105895580994	5.58710632617412	5.56853914130653	5.54752624638343	7.08164976084599	6.81577375305749	6.93868207712929	6.76532267355903	6.89699155741642	6.773535649577	6.86366022551032	6.84657431493606	7.02526272111056	6.90678480822769	6.9600820391599	6.7404507993364	6.98105220804359	6.48851776518955	6.65494988261765	6.64570716453396	6.47195672867636	6.57753307018273	6.42991139510575	6.60007456002367	6.61448562503133	6.5865826048859	6.85367389094485	6.98002012505062	6.57925954530871	6.47253329401695	6.9211452321009	6.88559760072913	6.89565638161213	6.92396321782635	6.88974506435418	6.62217632675514	6.42958075874064	7.00376521390073
"Ljwgs_002977.1_at"	5.06571042830422	5.11550568966485	5.28479636844326	5.02797082833191	6.35483080419481	6.11027816264555	6.32237491661049	5.95535538804547	5.9954490982301	6.2670734057342	6.07725914245232	6.12424346919755	6.43279860363039	6.01693003168755	6.10626313372341	5.97872119439811	6.27371627690176	5.8895813120297	5.84441939644404	6.13758881559005	6.0202196283941	6.02112043201549	5.94815247575141	6.03081746306055	5.96146914957258	5.98667559837609	5.91159578263878	6.46797819015623	5.96958952388202	6.06145691892802	6.16136342765337	5.88874221504816	6.20643478773303	6.01461450700668	6.27218431385979	6.68165109932979	6.53696837088025	6.70410916133845
"Ljwgs_003534.1_s_at"	3.3039666921925	3.87657197807273	4.00732409428206	3.25398810997694	4.86617968702404	5.01387005660619	4.90525255596929	4.74377493733677	4.63402971466864	4.89929396601935	4.88990542077561	5.06373994698303	5.32925386011362	4.91460885784151	4.81692917843566	4.98176931846159	5.07139167193837	4.75388325160822	4.71691726407066	5.0236239089769	5.0747862401363	4.96216607841735	4.4452197198683	5.1472153680988	4.88252158026383	4.82472329938737	4.430121318958	5.21265053979095	4.98187224182837	5.0257865978636	5.04227606992075	4.92361664435291	5.00474464490621	4.95498162990542	4.85873430404047	7.12997039943777	7.09389453906429	6.72948470586283
"Ljwgs_004136.3_at"	3.73402010977821	3.84874449014969	3.96525661618381	3.7497511042399	3.90104698873906	3.82540137066097	3.83276548941094	3.75555631237822	3.93288389609548	3.87349421284261	3.90611357911186	4.02757421908825	4.17786276183222	4.35340208338398	4.11003908961645	4.09628268285236	3.9300004386588	3.67024184791706	3.584571162452	3.7775220000239	3.69951024646996	3.78919526662703	3.70576115298245	3.64753388505245	3.82642807934357	3.68505464886302	4.0352861091562	4.00118340494717	3.7493040559277	3.44378741228504	3.79019655618166	4.212687441137	4.0347325525409	4.19617284689064	3.74736060386401	4.33725283161721	4.22989183825429	5.35136512097011
"Ljwgs_004953.1_at"	4.70304978926763	4.76948899473098	4.76523761300769	4.72735241985572	5.16078368974417	4.8198621228125	5.03498313181145	5.05300489046277	7.50849107417047	7.52798762147456	4.91731313686488	4.94683605517779	4.75340051794713	4.90090226997801	4.8980338109803	4.88967973129328	4.93584709063767	4.87601378369968	4.55442516232531	4.81211931260678	4.75789127300576	5.02512316949117	4.66419352643755	4.67446301248404	4.9052377407155	4.83927741593128	5.28242169714265	5.38855104633918	5.05134208198048	5.08035412423367	4.7338799733334	5.14517201454271	4.83964924696605	4.88353650120227	4.84881416029811	5.17516619821498	4.95979102169026	5.21953386574066
"Ljwgs_005472.1_at"	2.51546010283146	2.55797896678839	2.57827555259345	2.51141874432811	2.49443610000413	2.4499700799071	2.46694632441101	2.47060486507714	2.47425849217703	3.00117742178989	2.41204021430089	2.45905878681947	2.90662233248192	8.1280393286998	8.15681998876981	7.46674801571861	6.11466620879122	2.38596990192798	2.42216207412315	2.46565587019586	2.51860734796063	2.40983282673505	2.5083952858569	2.49402329989259	2.4925936952694	2.44641700267414	2.6029859378536	2.66329687791503	2.37596565779403	2.45392324995567	2.47379514503328	8.66486464057432	2.5260885795238	8.60118317525774	2.23576877965636	2.41546725005072	2.37488714974944	8.78621065877886
"Ljwgs_007097.2_at"	6.41526388468229	6.29398104339322	6.36472321774638	6.61985584957671	7.12096161935711	7.48157823686687	7.3533509426217	6.36466125198589	7.23584966204518	6.93679938568386	7.40468682554017	7.2346027745972	7.41522929237175	4.1156476971803	3.84286583473053	6.31049629296199	6.89385511780938	7.3749424457183	7.19780953557897	7.73364854389276	7.41747228846233	7.48283938467838	7.54976704742731	7.20827460023541	7.39427181660209	7.34644882338576	7.33034623238562	7.27262753298204	7.52251920754336	7.79894151345302	7.31630229978153	4.18595700472384	7.43113378461958	4.02768289992569	7.29571471976061	6.68509286190429	7.2141364288664	3.98140726697868
"Ljwgs_007130.1_at"	6.77021701240635	6.70812437608162	6.6728351552503	6.68726694944454	6.26288003309582	7.45665673000036	7.43196888246635	7.7224428718539	7.30765828054838	7.0656048238516	7.62536089837446	7.27427163695173	7.4369177504317	8.09256667039001	8.11006970896517	7.67154264013671	7.2655695736143	7.53215241571297	7.13574307795922	7.16778605374824	7.75379949674484	7.49416877930294	7.4924984281966	7.37395166988492	7.21023482676988	7.06517774353693	7.22631082309937	7.61066960530105	7.3144063502246	6.92690082770437	6.87186900041773	4.36612080499011	7.45816308902367	7.80313693166791	7.36280388727913	7.49699089364936	6.66538558417303	4.20685446003314
"Ljwgs_007477.1.1_at"	3.57539155613327	3.78100730294287	3.70432948533738	4.04779438740227	3.23360678946819	3.2149280426201	3.35405336185334	3.26203109518213	3.2693750040297	3.6409803927944	3.59233276014097	3.26197362777092	3.34382247380083	9.45404704565061	9.44692123685372	8.88669531420883	3.20795642461892	3.29415025929735	3.21564260363708	3.28108789190883	3.36483763869463	3.45061274717789	3.32300157852109	3.31056491096449	3.42499203022787	3.29006095825872	2.93525482840654	3.28231624331164	3.32797055964314	3.3773519934092	3.24399371286982	9.09620480122466	3.41577395861417	9.39101891309213	3.41351125378344	3.60673349448921	3.3597084981542	9.27941857315579
"Ljwgs_007800.1.1_at"	4.98189968627053	4.96542172627396	5.031156617317	4.96609110301161	6.81573428387415	6.93697421765136	7.10874319685121	6.98168394934797	6.96484424596626	6.86417009536873	6.99475832260371	6.88755665328894	7.21137959585467	6.57813392140668	6.53215232515789	6.69786723397038	6.96911374911308	6.81626808225682	6.67461568326991	6.91016237958956	6.88373304164006	6.88297988796573	6.79724597548045	7.00357442015274	6.93216492471189	6.86441762283692	6.41665548217764	7.17932321329029	6.92290986595376	6.85379738506874	7.05231439216408	6.49788749329668	7.0992265161612	6.54414778895098	7.08313613809676	7.13387041077451	7.06714933113239	6.91496919600033
"Ljwgs_008922.2_at"	3.67501630315474	3.67530017157349	3.70528415813921	3.7854933291927	3.51532336808775	3.44339123475399	3.48759217971717	3.60621226383014	3.39858731172452	3.85715068237261	3.4818491345992	3.62192200973905	3.61544548553799	8.34922414284668	8.40209205624762	7.23072244557318	3.8236026362751	3.74348363645797	3.76727002853585	3.75680909390367	3.54588918128316	3.59787648494559	3.55800452995062	3.53556800536707	3.65937082561367	3.64095678855875	3.44066806357064	3.54035044305473	3.48106468933863	3.57285955072596	3.47089134066315	8.37738844812513	3.48270363321729	8.44468056141185	3.4040632710752	3.21383916215074	3.22881823489792	8.41692413668998
"Ljwgs_010352.1_at"	4.20709867773358	4.28938763409165	4.32246504139235	4.05129265273293	5.86666350525413	5.6905925352667	5.72626125641663	5.54223562155864	5.41004208762046	5.60839062485031	5.66140719107352	5.81487652216179	5.95302512866449	5.71859226630968	5.72598092249145	5.49609798065452	5.90534277430319	5.39927972447408	5.53580948307888	5.66738124967458	5.92629916286612	5.83130753197548	5.7571684112732	5.76888646088825	5.79866832202001	5.75052928275356	5.29583428625423	5.94981147817437	5.75940953138195	5.74717077339906	5.78306181411527	5.68165614966448	5.76979802944232	5.73225978614852	5.95000693395833	5.98753433392829	6.00896796461847	5.68989312939527
"Ljwgs_010753.1_at"	4.6354083690487	4.63907873763927	4.63009691751195	4.68603102044309	4.47592217798803	4.77221734755037	4.57418506704031	4.66670733250366	4.74941770527822	4.7012618785136	4.78697494259717	4.57656492897776	4.74822236177784	4.39211309487489	4.39865142386932	4.67442568965086	4.64258157098624	4.58951528497027	4.47473570725726	4.36095875728628	4.7828727583455	4.61919142735035	4.58871046494941	4.55330514923965	4.39708887741323	4.45979059412555	4.61255286681181	4.52644727366806	4.62611921473847	4.4950528188749	4.5905569305801	4.35427124280987	4.68680547099072	4.54236775697012	4.7434527737881	4.44354027296275	4.2485166703912	6.45737700641911
"Ljwgs_012199.1_at"	3.25479108101276	3.47899757678291	3.35176901388412	3.37538372426914	4.02980959663376	3.66806686697997	3.88138027594967	3.29874005507712	3.73873333804713	3.56829531151795	3.68997385503872	3.78569758729395	3.76539826785231	3.23456411753252	3.3105831585736	3.51643495816224	3.47259979232105	3.29831157915202	3.7718202659162	3.62011869854314	3.39766782677189	3.53095290465469	3.27349657712246	3.45688749585535	3.60084027639077	3.86988139059187	3.76203465109294	3.94474572922585	3.45026369817421	3.81180701177299	3.70961546919759	3.3165432242462	3.75598421090031	3.3296405116528	3.63983888359545	4.97214391491428	5.10805839163207	3.3209666007484
"Ljwgs_012435.3_at"	4.05735721990515	4.15106352766689	4.13548490606383	4.03450078130338	6.14149747490478	5.72983351376084	5.88409646207506	5.32558714320132	5.72374521985178	5.80330196468902	5.72590267574028	5.63709052544472	5.92146581276771	5.12634210180823	5.03742651607284	5.32737118693877	5.48854095323785	5.3308958767235	5.15540496668918	5.35781664952582	5.08918149795093	5.09869501027517	4.9872506590635	5.13424428881082	4.95070834551591	5.21538674285637	5.61598169526137	5.77648135927412	5.20144847257972	5.20488542175548	5.78998157739596	5.10684204156062	5.90679950622673	5.12509429273934	5.81361099390354	5.6677303362637	5.5605777794693	5.96584412923938
"Ljwgs_012919.2_at"	3.4230762833806	3.55451342756512	3.66226850268764	3.43194964620145	5.78749842769603	5.72138333343282	5.67304487790933	5.46981387670316	5.3830858133827	5.71609634677748	5.58832672875891	5.77060276557598	5.91618588996992	5.56548928646668	5.42320400068877	5.55433073748541	5.74373369015843	5.66189046342775	5.59158381729372	5.7915888133578	5.78693419050519	5.74680045623094	5.47348841931315	5.81335411108549	5.69765037839219	5.70060075167298	5.28447702942162	5.90589304209589	5.69156480867363	5.84448889840461	5.65109522671052	5.41107445995608	5.76960142569342	5.52279602620832	5.84428037802967	6.112615239172	5.96920871315951	5.73819034257662
"Ljwgs_013090.3_at"	2.88171214925814	3.08187327187398	2.85240448108546	2.89342265472942	4.88553303817749	4.054664276815	4.1441167836979	3.5851259798065	3.97616144654438	3.35436080799155	4.00206844166813	4.11352444663457	4.52481876400053	3.68726565263654	3.74987341947935	3.80382290641127	3.93985021223591	3.45033669122245	3.61957492692453	3.67108455997201	3.22420161762355	3.55555089805954	2.88130858895402	3.32881663494412	3.38618864528715	3.61044753176221	3.43074000254301	4.24474823076242	3.45013674105063	3.38770341286729	3.82337975219793	3.79479906344976	4.124513210832	3.65674100243603	3.59793946111734	8.73154621904086	8.78037404546061	8.71288332261574
"Ljwgs_013283.2_at"	5.20068248672127	5.45427355831436	5.58326695917482	5.23123695086541	9.03826890308396	9.36414241960973	9.34182467073308	9.03428434568749	8.71025519588174	8.78252382109964	9.26708925752642	9.1149521891297	9.53126377820777	8.83218055799262	8.73301722026419	9.04665134641823	9.34626016011205	9.07435683243824	8.67822131020775	9.34684484062699	9.09106121769226	9.49971351376388	9.3694103607095	9.45906589638001	9.48427589203524	9.56733626440544	9.06459295231768	9.61439114705341	9.38119645066086	9.38730594439236	9.13163152431572	8.59548852717044	9.42222073101168	8.57749211313933	9.24638296332311	9.85089341241553	9.84716584738135	8.73876590961787
"Ljwgs_013913.1_at"	4.97916526662677	5.0060313789912	4.96983413269232	5.00679459471032	5.38586568269337	5.25380105643951	5.17839015879675	5.22949769434694	5.27301494306079	5.25828672549168	5.25066480506323	5.34126190687335	5.13964397465979	5.10034801915755	4.90651105097556	5.23298920038955	5.32565525778954	4.95648177280594	5.0054418313849	5.13056713053683	5.06990998555873	5.07126619040281	5.15678836384097	5.14155243921825	5.10600001786758	5.12884490542297	5.12165775067238	5.04643349044821	5.0046977014295	5.11319188242135	5.18186781640452	5.32834693174972	5.17414206884754	5.12302901865412	4.9311085643943	7.19312217347648	7.1229795554518	7.29739583674333
"Ljwgs_014939.1_at"	4.3965986946071	4.35898827804731	4.38734621060763	4.31344260816986	5.00672766926524	4.50458381151641	4.60737774753009	4.32270249498887	4.24055955187272	4.24185035647349	4.73539988401278	4.64795185908337	5.00154073030332	4.54561549159512	4.59489861354237	4.39403548887763	4.75640519079159	4.27900920517781	4.63360213998233	4.23252119067991	4.59135519695436	4.73855531791704	4.50666942167797	4.38273763185547	4.7036208837449	4.71465219660509	4.37949844148505	4.68848139244895	4.53677249448924	4.44158127249685	4.40204737543649	4.58917189302665	4.67026480247598	4.60642939285425	4.69735731231553	6.33151074665127	6.55547779488566	4.82347002544728
"Ljwgs_015037.1_at"	4.27411564710368	4.09634589155921	3.93929375517964	3.82326392026775	3.50007090219004	3.96238716830667	3.84996247819278	4.03163725228228	3.97898421448594	4.259079035589	3.96643164209376	3.93453568270954	3.97917498351012	4.05493649818641	4.14397088465027	3.9802235631174	4.11873794305524	4.05671019016419	3.94534752398557	4.0062981042664	3.84946438965044	3.72427555506092	3.97182281659354	4.0811917756438	3.80133275638499	3.59971758465384	3.92966644060074	3.70239273703895	4.13612929316289	3.95765580942534	3.91996736527006	3.86562298259383	3.74632727051737	3.8685098930964	3.63511468709976	2.5328393035433	2.56025373487648	2.54476234860792
"Ljwgs_015289.3_at"	4.66738413239414	4.48904415174629	4.37115146378798	4.63085742572407	4.30005435824602	3.96338129770329	4.07272758999713	4.01384286033795	4.18433303105063	4.21992526504467	3.90183932735163	4.13292404418958	4.19866553774526	4.0498613597631	4.26661157439949	4.09649225427956	4.05721020444837	4.20705847526202	4.23144499490595	4.29443781827093	4.16236140198947	3.67107438037853	4.15417828312355	4.21225203458036	3.75700995386525	3.77885269046438	4.02159822672285	3.77899891267671	4.20946776736718	4.26830487212214	4.35489436102913	4.47273761800602	4.18460869880419	4.2107043633383	4.12774387668667	4.49978744786113	4.29281830068602	6.08168680536336
